freq,gain,phase
10,0.0004288479362116195,-127.02359389072393
12.589254117941675,0.00029637188845130653,-114.63656070074802
15.848931924611133,0.0003186285726322151,-207.71296144854733
19.952623149688797,0.000291537108693539,-60.667029109096234
25.118864315095795,0.00029988809620313904,-178.43968825599367
31.622776601683793,0.0028668133818171735,-165.13595214720158
39.810717055349734,0.0009942294808342209,-158.45136779830108
50.11872336272725,0.0016079095912659765,-189.46073321093792
63.09573444801933,0.00246094458700636,-190.32414893891945
79.43282347242814,0.004102487638543222,-187.82384408697428
100,0.006318914134465649,-192.78259869033477
125.89254117941675,0.010186050663736524,-187.79241779873908
158.48931924611142,0.01630033379455322,-191.0902768649333
199.52623149688787,0.025910226548113126,-195.13602802125865
251.18864315095823,0.041201588998126544,-196.94549330771054
316.22776601683796,0.06517880761498789,-201.49983322239126
398.1071705534973,0.1024868119209806,-207.89774273508888
501.18723362727246,0.16103248158490047,-215.30163401545974
630.957344480193,0.24924620355853314,-225.00068824491154
794.3282347242822,0.37594894926826417,-237.56343149412172
1000,0.5385348593020289,-253.39892790189282
1258.9254117941675,0.7079638594662601,-271.5031264650808
1584.893192461114,0.8421841954041488,-289.3331742909795
1995.262314968881,0.9241041663576525,-304.7552584015533
2511.886431509582,0.9639111622771009,-317.1929789305414
3162.2776601683795,0.9825276506071363,-326.67820500947386
3981.0717055349733,0.9907143311654126,-334.0518326659189
5011.872336272725,0.9944000788319358,-339.69229261546025
6309.573444801937,0.9964344020760891,-344.1150435919046
7943.282347242822,0.9974438912641255,-347.5972367868133
10000,0.9981352705469201,-350.544738286404
12589.254117941662,0.9982473432664488,-352.7334459170189
15848.93192461114,0.9983867732073988,-354.74448157213783
19952.62314968883,0.9985280469361015,-356.3750384479105
25118.864315095823,0.9987819944813752,-357.83062331190877
31622.776601683792,0.9986081604362734,-359.17594323991796
39810.71705534969,0.9984381938792938,-360.4873260885472
50118.72336272725,0.9982262231601701,-361.78096195904664
63095.73444801943,0.9975830363281656,-363.2380743609408
79432.82347242821,0.9966521820632126,-364.78949713138906
100000,0.9957040394000277,-366.6815866883667
125892.54117941688,0.9936101450284327,-368.90231861863543
158489.3192461114,0.9900619468870973,-371.5535235154763
199526.2314968879,0.9849151369238197,-374.87770617752733
251188.6431509582,0.9765193512265257,-379.1005382005924
316227.7660168379,0.960999370550485,-384.8456443926145
398107.17055349774,0.936412274606965,-391.54342570127096
501187.2336272725,0.8938333069487066,-400.7038484546049
630957.3444801943,0.822878206308611,-412.2646074631189
794328.2347242822,0.7204340397708969,-425.23821557794054
1000000,0.5890076630690106,-440.2474404240087
